Question_Type,Answer_Type,Topic_Number,Variation,Question,Correct_Answer_1,Correct_Answer_2,Correct_Answer_3,Correct_Answer_4,Wrong_Answer_1,Wrong_Answer_2,Wrong_Answer_3,Time_in_seconds,Difficulty_Level,Question_IAV,ContributorMail,Solution_text,Solution_IAV
text,1,030102,3,"If Ninad has $48$  Jackets, Nishi has $112$  Jackets, Kajal has $96$  Jackets and Darshan has $56$  Jackets.
Which two pairs will form an equation?
","(Ninad , Kajal) and (Nishi , Darshan)",,,,"(Ninad , Nishi) and (Kajal , Darshan)","(Ninad , Darshan) and (Nishi , Kajal)","(Ninad , Vaishnavi) and (Nishi , Kajal)",60,3,,2018.aaryan.raina@ves.ac.in,"Since, it is given that the weights of Ninad, Nishi, Kajal and Darshan
are $48$, $112$, $96$ and $56$ respectively
Now, $\dfrac{48}{96} = 0.50$
Also, $\dfrac{56}{112} = 0.50$
=> $\dfrac{48}{96} = \dfrac{56}{112}$
=> L.H.S = R.H.S
As we know that,
An Equation is a mathematical statement consisting of an equal symbol between two expressions having the same value.
Therefore, according to the question,
The two pairs which will form an equation are : Ninad and Kajal , Nishi and Darshan
",
text,1,030102,3,"If Gargi has $26$  shirts, Vivek has $56$  shirts, Gayatri has $112$  shirts and Sanket has $52$  shirts.
Which two pairs will form an equation?
","(Gargi , Vivek) and (Gayatri , Sanket)",,,,"(Gargi , Gayatri) and (Vivek , Sanket)","(Gargi , Sanket) and (Vivek , Gayatri)","(Gargi , Sanket) and (Vivek , Tanvi)",60,3,,2018.aaryan.raina@ves.ac.in,"Since, it is given that the weights of Gargi, Vivek, Gayatri and Sanket
are $26$, $56$, $112$ and $52$ respectively
Now, $\dfrac{26}{56} = 0.46$
Also, $\dfrac{52}{112} = 0.46$
=> $\dfrac{26}{56} = \dfrac{52}{112}$
=> L.H.S = R.H.S
As we know that,
An Equation is a mathematical statement consisting of an equal symbol between two expressions having the same value.
Therefore, according to the question,
The two pairs which will form an equation are : Gargi and Vivek , Gayatri and Sanket
",
text,1,030102,3,"If Vaibhav weighs $96$ Kg and Ninad weighs $48$ Kg, Aakriti weighs $92$ Kg and Suyash weighs $46$ Kg.
Which two pairs will form an equation?
","(Vaibhav , Ninad) and (Aakriti , Suyash)",,,,"(Vaibhav , Aakriti) and (Ninad , Suyash)","(Vaibhav , Suyash) and (Ninad , Aakriti)","(Vaibhav , Suyash) and (Ninad , Shivani)",60,3,,2018.aaryan.raina@ves.ac.in,"Since, it is given that the weights of Vaibhav, Ninad, Aakriti and Suyash
are $96$, $48$, $92$ and $46$ respectively
Now, $\dfrac{96}{48} = 2.00$
Also, $\dfrac{92}{46} = 2.00$
=> $\dfrac{96}{48} = \dfrac{92}{46}$
=> L.H.S = R.H.S
As we know that,
An Equation is a mathematical statement consisting of an equal symbol between two expressions having the same value.
Therefore, according to the question,
The two pairs which will form an equation are : Vaibhav and Ninad , Aakriti and Suyash
",
text,1,030102,3,"If Akanksha weighs $40$ Kg and Shruti weighs $30$ Kg, Onkar weighs $80$ Kg and Chaitanya weighs $60$ Kg.
Which two pairs will form an equation?
","(Akanksha , Shruti) and (Onkar , Chaitanya)",,,,"(Akanksha , Onkar) and (Shruti , Chaitanya)","(Akanksha , Chaitanya) and (Shruti , Onkar)","(Akanksha , Chaitanya) and (Shruti , Sachin)",60,3,,2018.aaryan.raina@ves.ac.in,"Since, it is given that the weights of Akanksha, Shruti, Onkar and Chaitanya
are $40$, $30$, $80$ and $60$ respectively
Now, $\dfrac{40}{30} = 1.33$
Also, $\dfrac{80}{60} = 1.33$
=> $\dfrac{40}{30} = \dfrac{80}{60}$
=> L.H.S = R.H.S
As we know that,
An Equation is a mathematical statement consisting of an equal symbol between two expressions having the same value.
Therefore, according to the question,
The two pairs which will form an equation are : Akanksha and Shruti , Onkar and Chaitanya
",
text,1,030102,3,"If Varun has $34$  pants, Akshata has $58$  pants, Kajal has $68$  pants and Tanvi has $116$  pants.
Which two pairs will form an equation?
","(Varun , Akshata) and (Kajal , Tanvi)",,,,"(Varun , Kajal) and (Akshata , Tanvi)","(Varun , Tanvi) and (Akshata , Kajal)","(Varun , Tanvi) and (Akshata , Aabha)",60,3,,2018.aaryan.raina@ves.ac.in,"Since, it is given that the weights of Varun, Akshata, Kajal and Tanvi
are $34$, $58$, $68$ and $116$ respectively
Now, $\dfrac{34}{58} = 0.59$
Also, $\dfrac{68}{116} = 0.59$
=> $\dfrac{34}{58} = \dfrac{68}{116}$
=> L.H.S = R.H.S
As we know that,
An Equation is a mathematical statement consisting of an equal symbol between two expressions having the same value.
Therefore, according to the question,
The two pairs which will form an equation are : Varun and Akshata , Kajal and Tanvi
",
text,1,030102,3,"If Vaibhav weighs $54$ Kg and Dharmesh weighs $30$ Kg, Mehul weighs $60$ Kg and Aditi weighs $108$ Kg.
Which two pairs will form an equation?
","(Vaibhav , Dharmesh) and (Mehul , Aditi)",,,,"(Vaibhav , Mehul) and (Dharmesh , Aditi)","(Vaibhav , Aditi) and (Dharmesh , Mehul)","(Vaibhav , Aditi) and (Dharmesh , Akanksha)",60,3,,2018.aaryan.raina@ves.ac.in,"Since, it is given that the weights of Vaibhav, Dharmesh, Mehul and Aditi
are $54$, $30$, $60$ and $108$ respectively
Now, $\dfrac{54}{30} = 1.80$
Also, $\dfrac{108}{60} = 1.80$
=> $\dfrac{54}{30} = \dfrac{108}{60}$
=> L.H.S = R.H.S
As we know that,
An Equation is a mathematical statement consisting of an equal symbol between two expressions having the same value.
Therefore, according to the question,
The two pairs which will form an equation are : Vaibhav and Dharmesh , Mehul and Aditi
",
text,1,030102,3,"If Devang has $42$  pens, Tejas has $36$  pens, Utkarsh has $72$  pens and Gopal has $84$  pens.
Which two pairs will form an equation?
","(Devang , Tejas) and (Utkarsh , Gopal)",,,,"(Devang , Utkarsh) and (Tejas , Gopal)","(Devang , Gopal) and (Tejas , Utkarsh)","(Devang , Gopal) and (Tejas , Utkarsh)",60,3,,2018.aaryan.raina@ves.ac.in,"Since, it is given that the weights of Devang, Tejas, Utkarsh and Gopal
are $42$, $36$, $72$ and $84$ respectively
Now, $\dfrac{42}{36} = 1.17$
Also, $\dfrac{84}{72} = 1.17$
=> $\dfrac{42}{36} = \dfrac{84}{72}$
=> L.H.S = R.H.S
As we know that,
An Equation is a mathematical statement consisting of an equal symbol between two expressions having the same value.
Therefore, according to the question,
The two pairs which will form an equation are : Devang and Tejas , Utkarsh and Gopal
",
text,1,030102,3,"If Shivani weighs $46$ Kg and Saloni weighs $72$ Kg, Tejas weighs $92$ Kg and Onkar weighs $36$ Kg.
Which two pairs will form an equation?
","(Shivani , Tejas) and (Saloni , Onkar)",,,,"(Shivani , Saloni) and (Tejas , Onkar)","(Shivani , Onkar) and (Saloni , Tejas)","(Shivani , Dhriti) and (Saloni , Tejas)",60,3,,2018.aaryan.raina@ves.ac.in,"Since, it is given that the weights of Shivani, Saloni, Tejas and Onkar
are $46$, $72$, $92$ and $36$ respectively
Now, $\dfrac{46}{92} = 0.50$
Also, $\dfrac{36}{72} = 0.50$
=> $\dfrac{46}{92} = \dfrac{36}{72}$
=> L.H.S = R.H.S
As we know that,
An Equation is a mathematical statement consisting of an equal symbol between two expressions having the same value.
Therefore, according to the question,
The two pairs which will form an equation are : Shivani and Tejas , Saloni and Onkar
",
text,1,030102,3,"If Aditi has $34$  candies, Sanket has $72$  candies, Vedang has $68$  candies and Mihir has $36$  candies.
Which two pairs will form an equation?
","(Aditi , Vedang) and (Sanket , Mihir)",,,,"(Aditi , Sanket) and (Vedang , Mihir)","(Aditi , Mihir) and (Sanket , Vedang)","(Aditi , Vaibhav) and (Sanket , Vedang)",60,3,,2018.aaryan.raina@ves.ac.in,"Since, it is given that the weights of Aditi, Sanket, Vedang and Mihir
are $34$, $72$, $68$ and $36$ respectively
Now, $\dfrac{34}{68} = 0.50$
Also, $\dfrac{36}{72} = 0.50$
=> $\dfrac{34}{68} = \dfrac{36}{72}$
=> L.H.S = R.H.S
As we know that,
An Equation is a mathematical statement consisting of an equal symbol between two expressions having the same value.
Therefore, according to the question,
The two pairs which will form an equation are : Aditi and Vedang , Sanket and Mihir
",
text,1,030102,3,"If Vinay has $54$  Jackets, Aruni has $38$  Jackets, Darshan has $108$  Jackets and Maithili has $76$  Jackets.
Which two pairs will form an equation?
","(Vinay , Aruni) and (Darshan , Maithili)",,,,"(Vinay , Darshan) and (Aruni , Maithili)","(Vinay , Maithili) and (Aruni , Darshan)","(Vinay , Maithili) and (Aruni , Neha)",60,3,,2018.aaryan.raina@ves.ac.in,"Since, it is given that the weights of Vinay, Aruni, Darshan and Maithili
are $54$, $38$, $108$ and $76$ respectively
Now, $\dfrac{54}{38} = 1.42$
Also, $\dfrac{108}{76} = 1.42$
=> $\dfrac{54}{38} = \dfrac{108}{76}$
=> L.H.S = R.H.S
As we know that,
An Equation is a mathematical statement consisting of an equal symbol between two expressions having the same value.
Therefore, according to the question,
The two pairs which will form an equation are : Vinay and Aruni , Darshan and Maithili
",
