Question_Type,Answer_Type,Topic_Number,Variation,Question,Correct_Answer_1,Correct_Answer_2,Correct_Answer_3,Correct_Answer_4,Wrong_Answer_1,Wrong_Answer_2,Wrong_Answer_3,Time_in_seconds,Difficulty_Level,Question_IAV,ContributorMail,Solution_text,Solution_IAV
text,1,030102,3,"If Ishan weighs $92$ Kg and Gayatri weighs $46$ Kg, Shivani weighs $30$ Kg and Vinay weighs $60$ Kg.
Which two pairs will form an equation?
","(Ishan , Shivani) and (Gayatri , Vinay)",,,,"(Ishan , Gayatri) and (Shivani , Vinay)","(Ishan , Vinay) and (Gayatri , Shivani)","(Ishan , Akshata) and (Gayatri , Shivani)",60,3,,2018.aaryan.raina@ves.ac.in,"Since, it is given that the weights of Ishan, Gayatri, Shivani and Vinay
are $92$, $46$, $30$ and $60$ respectively
Now, $92 * 30 = 2760$
Also, $46 * 60 = 2760$
=> $92 * 30 = 46 * 60$
=> L.H.S = R.H.S
As we know that,
An Equation is a mathematical statement consisting of an equal symbol between two expressions having the same value.
Therefore, according to the question,
The two pairs which will form an equation are : Ishan and Shivani , Gayatri and Vinay
",
text,1,030102,3,"If Anuja weighs $80$ Kg and Akshata weighs $26$ Kg, Kalyani weighs $40$ Kg and Saloni weighs $52$ Kg.
Which two pairs will form an equation?
","(Anuja , Akshata) and (Kalyani , Saloni)",,,,"(Anuja , Kalyani) and (Akshata , Saloni)","(Anuja , Saloni) and (Akshata , Kalyani)","(Anuja , Saloni) and (Akshata , Aakash)",60,3,,2018.aaryan.raina@ves.ac.in,"Since, it is given that the weights of Anuja, Akshata, Kalyani and Saloni
are $80$, $26$, $40$ and $52$ respectively
Now, $80 * 26 = 2080$
Also, $40 * 52 = 2080$
=> $80 * 26 = 40 * 52$
=> L.H.S = R.H.S
As we know that,
An Equation is a mathematical statement consisting of an equal symbol between two expressions having the same value.
Therefore, according to the question,
The two pairs which will form an equation are : Anuja and Akshata , Kalyani and Saloni
",
text,1,030102,3,"If Prajwal weighs $68$ Kg and Smital weighs $34$ Kg, Kshitij weighs $40$ Kg and Gauravi weighs $80$ Kg.
Which two pairs will form an equation?
","(Prajwal , Kshitij) and (Smital , Gauravi)",,,,"(Prajwal , Smital) and (Kshitij , Gauravi)","(Prajwal , Gauravi) and (Smital , Kshitij)","(Prajwal , Gagan) and (Smital , Kshitij)",60,3,,2018.aaryan.raina@ves.ac.in,"Since, it is given that the weights of Prajwal, Smital, Kshitij and Gauravi
are $68$, $34$, $40$ and $80$ respectively
Now, $68 * 40 = 2720$
Also, $34 * 80 = 2720$
=> $68 * 40 = 34 * 80$
=> L.H.S = R.H.S
As we know that,
An Equation is a mathematical statement consisting of an equal symbol between two expressions having the same value.
Therefore, according to the question,
The two pairs which will form an equation are : Prajwal and Kshitij , Smital and Gauravi
",
text,1,030102,3,"If Gayatri has $96$  sheets, Rahul has $68$  sheets, Aditi has $48$  sheets and Tejas has $34$  sheets.
Which two pairs will form an equation?
","(Gayatri , Tejas) and (Rahul , Aditi)",,,,"(Gayatri , Aditi) and (Rahul , Tejas)","(Gayatri , Rahul) and (Aditi , Tejas)","(Gayatri , Tejas) and (Gaurav , Aditi)",60,3,,2018.aaryan.raina@ves.ac.in,"Since, it is given that the weights of Gayatri, Rahul, Aditi and Tejas
are $96$, $68$, $48$ and $34$ respectively
Now, $96 * 34 = 3264$
Also, $68 * 48 = 3264$
=> $96 * 34 = 68 * 48$
=> L.H.S = R.H.S
As we know that,
An Equation is a mathematical statement consisting of an equal symbol between two expressions having the same value.
Therefore, according to the question,
The two pairs which will form an equation are : Gayatri and Tejas , Rahul and Aditi
",
text,1,030102,3,"If Aabha has $96$  Watermelons, Divya has $46$  Watermelons, Sandesh has $48$  Watermelons and Isha has $92$  Watermelons.
Which two pairs will form an equation?
","(Aabha , Divya) and (Sandesh , Isha)",,,,"(Aabha , Sandesh) and (Divya , Isha)","(Aabha , Isha) and (Divya , Sandesh)","(Aabha , Isha) and (Divya , Siddhesh)",60,3,,2018.aaryan.raina@ves.ac.in,"Since, it is given that the weights of Aabha, Divya, Sandesh and Isha
are $96$, $46$, $48$ and $92$ respectively
Now, $96 * 46 = 4416$
Also, $48 * 92 = 4416$
=> $96 * 46 = 48 * 92$
=> L.H.S = R.H.S
As we know that,
An Equation is a mathematical statement consisting of an equal symbol between two expressions having the same value.
Therefore, according to the question,
The two pairs which will form an equation are : Aabha and Divya , Sandesh and Isha
",
text,1,030102,3,"If Vivek has $88$  candies, Prajwal has $42$  candies, Shruti has $44$  candies and Anmol has $84$  candies.
Which two pairs will form an equation?
","(Vivek , Prajwal) and (Shruti , Anmol)",,,,"(Vivek , Shruti) and (Prajwal , Anmol)","(Vivek , Anmol) and (Prajwal , Shruti)","(Vivek , Anmol) and (Prajwal , Aruni)",60,3,,2018.aaryan.raina@ves.ac.in,"Since, it is given that the weights of Vivek, Prajwal, Shruti and Anmol
are $88$, $42$, $44$ and $84$ respectively
Now, $88 * 42 = 3696$
Also, $44 * 84 = 3696$
=> $88 * 42 = 44 * 84$
=> L.H.S = R.H.S
As we know that,
An Equation is a mathematical statement consisting of an equal symbol between two expressions having the same value.
Therefore, according to the question,
The two pairs which will form an equation are : Vivek and Prajwal , Shruti and Anmol
",
text,1,030102,3,"If Mihir has $231$  toys, Yash has $280$  toys, Akshata has $33$  toys and Aakash has $40$  toys.
Which two pairs will form an equation?
","(Mihir , Aakash) and (Yash , Akshata)",,,,"(Mihir , Akshata) and (Yash , Aakash)","(Mihir , Yash) and (Akshata , Aakash)","(Mihir , Aakash) and (Rahul , Akshata)",60,3,,2018.aaryan.raina@ves.ac.in,"Since, it is given that the weights of Mihir, Yash, Akshata and Aakash
are $231$, $280$, $33$ and $40$ respectively
Now, $231 * 40 = 9240$
Also, $280 * 33 = 9240$
=> $231 * 40 = 280 * 33$
=> L.H.S = R.H.S
As we know that,
An Equation is a mathematical statement consisting of an equal symbol between two expressions having the same value.
Therefore, according to the question,
The two pairs which will form an equation are : Mihir and Aakash , Yash and Akshata
",
text,1,030102,3,"If Maithili weighs $52$ Kg and Prathamesh weighs $54$ Kg, Ishan weighs $26$ Kg and Anuja weighs $108$ Kg.
Which two pairs will form an equation?
","(Maithili , Prathamesh) and (Ishan , Anuja)",,,,"(Maithili , Ishan) and (Prathamesh , Anuja)","(Maithili , Anuja) and (Prathamesh , Ishan)","(Maithili , Anuja) and (Prathamesh , Kajal)",60,3,,2018.aaryan.raina@ves.ac.in,"Since, it is given that the weights of Maithili, Prathamesh, Ishan and Anuja
are $52$, $54$, $26$ and $108$ respectively
Now, $52 * 54 = 2808$
Also, $26 * 108 = 2808$
=> $52 * 54 = 26 * 108$
=> L.H.S = R.H.S
As we know that,
An Equation is a mathematical statement consisting of an equal symbol between two expressions having the same value.
Therefore, according to the question,
The two pairs which will form an equation are : Maithili and Prathamesh , Ishan and Anuja
",
text,1,030102,3,"If Aakriti has $56$  Jackets, Aarav has $76$  Jackets, Tejas has $28$  Jackets and Akanksha has $38$  Jackets.
Which two pairs will form an equation?
","(Aakriti , Akanksha) and (Aarav , Tejas)",,,,"(Aakriti , Tejas) and (Aarav , Akanksha)","(Aakriti , Aarav) and (Tejas , Akanksha)","(Aakriti , Akanksha) and (Gagan , Tejas)",60,3,,2018.aaryan.raina@ves.ac.in,"Since, it is given that the weights of Aakriti, Aarav, Tejas and Akanksha
are $56$, $76$, $28$ and $38$ respectively
Now, $56 * 38 = 2128$
Also, $76 * 28 = 2128$
=> $56 * 38 = 76 * 28$
=> L.H.S = R.H.S
As we know that,
An Equation is a mathematical statement consisting of an equal symbol between two expressions having the same value.
Therefore, according to the question,
The two pairs which will form an equation are : Aakriti and Akanksha , Aarav and Tejas
",
text,1,030102,3,"If Yash has $100$  Watermelons, Siddhesh has $46$  Watermelons, Tushar has $50$  Watermelons and Om has $92$  Watermelons.
Which two pairs will form an equation?
","(Yash , Siddhesh) and (Tushar , Om)",,,,"(Yash , Tushar) and (Siddhesh , Om)","(Yash , Om) and (Siddhesh , Tushar)","(Yash , Om) and (Siddhesh , Utkarsh)",60,3,,2018.aaryan.raina@ves.ac.in,"Since, it is given that the weights of Yash, Siddhesh, Tushar and Om
are $100$, $46$, $50$ and $92$ respectively
Now, $100 * 46 = 4600$
Also, $50 * 92 = 4600$
=> $100 * 46 = 50 * 92$
=> L.H.S = R.H.S
As we know that,
An Equation is a mathematical statement consisting of an equal symbol between two expressions having the same value.
Therefore, according to the question,
The two pairs which will form an equation are : Yash and Siddhesh , Tushar and Om
",
